Month,Year,Region,Dengue_Cases,Dengue_Deaths,MonthNum,Date,YearMonth,Lag1_Cases,Lag2_Cases,Lag3_Cases,Month_Sin,Month_Cos,MA3_Cases,MA6_Cases,MA12_Cases,EWMA3_Cases,MoM_Growth,YoY_Growth,Outbreak,Outbreak_Level,Risk_Score,Risk_Level
June,2018,Region X,1535,10,6,2018-06-01,2018-06,833.0,813.0,655.0,1.2246467991473532e-16,-1.0,1060.3333333333333,791.1666666666666,665.75,1146.0180596299638,0.8427370948379351,2.4035476718403546,0,0,9.092737094837934,极高
July,2018,Region X,3062,16,7,2018-07-01,2018-07,1535.0,833.0,813.0,-0.4999999999999997,-0.8660254037844388,1810.0,1230.0,863.75,2104.009030261081,0.9947882736156353,3.463556851311953,0,2,8.769307326453964,极高
August,2018,Region X,2856,11,8,2018-08-01,2018-08,3062.0,1535.0,833.0,-0.8660254037844385,-0.5000000000000004,2484.3333333333335,1625.6666666666667,988.9166666666666,2480.0045152180837,-0.06727629000653168,1.1093057607090104,0,1,7.225480947161671,高
September,2018,Region X,3864,9,9,2018-09-01,2018-09,2856.0,3062.0,1535.0,-1.0,-1.8369701987210297e-16,3260.6666666666665,2160.5,1286.75,3172.0022576896013,0.3529411764705883,12.324137931034484,0,2,7.102941176470589,高
October,2018,Region X,2341,7,10,2018-10-01,2018-10,3864.0,2856.0,3062.0,-0.8660254037844386,0.5000000000000001,3020.3333333333335,2415.1666666666665,1462.9166666666667,2756.501128820615,-0.3941511387163561,9.312775330396477,0,1,6.475480947161671,高
November,2018,Region X,3672,6,11,2018-11-01,2018-11,2341.0,3864.0,2856.0,-0.5000000000000004,0.8660254037844384,3292.3333333333335,2888.3333333333335,1745.9166666666667,3214.25056442363,0.568560444254592,12.304347826086957,0,2,7.044041391416263,高
December,2018,Region X,2955,12,12,2018-12-01,2018-12,3672.0,2341.0,3864.0,-2.4492935982947064e-16,1.0,2989.3333333333335,3125.0,1958.0833333333333,3084.6252822099286,-0.1952614379084967,6.224938875305623,0,1,6.75,高
January,2019,Region X,1476,0,1,2019-01-01,2019-01,2955.0,3672.0,2341.0,0.49999999999999994,0.8660254037844387,2701.0,2860.6666666666665,2045.3333333333333,2280.312641099112,-0.5005076142131979,2.4405594405594404,0,0,7.225480947161671,高
February,2019,Region X,1710,6,2,2019-02-01,2019-02,1476.0,2955.0,3672.0,0.8660254037844386,0.5000000000000001,2047.0,2669.6666666666665,2147.6666666666665,1995.1563205485188,0.15853658536585358,2.5477178423236513,0,0,7.933055638204182,高
March,2019,Region X,1684,14,3,2019-03-01,2019-03,1710.0,1476.0,2955.0,1.0,6.123233995736766e-17,1623.3333333333333,2306.3333333333335,2233.4166666666665,1839.5781602739764,-0.01520467836257311,1.5709923664122138,0,0,8.25,极高
April,2019,Region X,992,5,4,2019-04-01,2019-04,1684.0,1710.0,1476.0,0.8660254037844387,-0.4999999999999998,1462.0,2081.5,2248.3333333333335,1415.7890801366027,-0.4109263657957245,0.22017220172201712,0,0,7.744691254560346,高
May,2019,Region X,1184,3,5,2019-05-01,2019-05,992.0,1684.0,1710.0,0.49999999999999994,-0.8660254037844387,1286.6666666666667,1666.8333333333333,2277.5833333333335,1299.8945400682487,0.19354838709677424,0.4213685474189677,0,0,8.139435987354071,极高
June,2019,Region X,2415,6,6,2019-06-01,2019-06,1184.0,992.0,1684.0,1.2246467991473532e-16,-1.0,1530.3333333333333,1576.8333333333333,2350.9166666666665,1857.447270034251,1.039695945945946,0.5732899022801303,0,1,8.82328990228013,极高
July,2019,Region X,3893,19,7,2019-07-01,2019-07,2415.0,1184.0,992.0,-0.4999999999999997,-0.8660254037844388,2497.3333333333335,1979.6666666666667,2420.1666666666665,2875.223635017241,0.6120082815734991,0.2713912475506206,1,3,7.6579185819624485,高
August,2019,Region X,4807,17,8,2019-08-01,2019-08,3893.0,2415.0,1184.0,-0.8660254037844385,-0.5000000000000004,3705.0,2495.8333333333335,2582.75,3841.1118175086754,0.2347803750321089,0.6831232492997199,1,4,7.1433845714935,高
September,2019,Region X,4406,13,9,2019-09-01,2019-09,4807.0,3893.0,2415.0,-1.0,-1.8369701987210297e-16,4368.666666666667,2949.5,2627.9166666666665,4123.555908754346,-0.08342001248179742,0.1402691511387164,1,3,5.890269151138717,中
October,2019,Region X,2023,7,10,2019-10-01,2019-10,4406.0,4807.0,3893.0,-0.8660254037844386,0.5000000000000001,3745.3333333333335,3121.3333333333335,2601.4166666666665,3073.277954377158,-0.5408533817521561,-0.1358393848782572,0,1,5.475480947161671,中
November,2019,Region X,1897,2,11,2019-11-01,2019-11,2023.0,4406.0,4807.0,-0.5000000000000004,0.8660254037844384,2775.3333333333335,3240.1666666666665,2453.5,2485.1389771885747,-0.06228373702422141,-0.48338779956427014,0,1,5.475480947161671,中
December,2019,Region X,1869,3,12,2019-12-01,2019-12,1897.0,2023.0,4406.0,-2.4492935982947064e-16,1.0,1929.6666666666667,3149.1666666666665,2363.0,2177.069488594286,-0.014760147601476037,-0.36751269035532996,0,0,5.75,中
January,2016,Region XI,790,6,1,2016-01-01,2016-01,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387,790.0,790.0,790.0,790.0,0.0,0.0,0,1,3.225480947161671,低
February,2016,Region XI,711,3,2,2016-02-01,2016-02,790.0,0.0,0.0,0.8660254037844386,0.5000000000000001,750.5,750.5,750.5,737.3333333333334,-0.09999999999999998,0.0,0,0,6.774519052838329,高
March,2016,Region XI,564,8,3,2016-03-01,2016-03,711.0,790.0,0.0,1.0,6.123233995736766e-17,688.3333333333334,688.3333333333334,688.3333333333334,638.2857142857143,-0.2067510548523207,0.0,0,0,7.25,高
April,2016,Region XI,557,4,4,2016-04-01,2016-04,564.0,711.0,790.0,0.8660254037844387,-0.4999999999999998,610.6666666666666,655.5,655.5,594.9333333333333,-0.012411347517730542,0.0,0,0,7.524519052838329,高
May,2016,Region XI,628,5,5,2016-05-01,2016-05,557.0,564.0,711.0,0.49999999999999994,-0.8660254037844387,583.0,650.0,650.0,612.0,0.12746858168761221,0.0,0,0,7.595320967859275,高
June,2016,Region XI,1015,14,6,2016-06-01,2016-06,628.0,557.0,564.0,1.2246467991473532e-16,-1.0,733.3333333333334,710.8333333333334,710.8333333333334,816.6984126984127,0.6162420382165605,0.0,0,1,7.86624203821656,高
July,2016,Region XI,2330,13,7,2016-07-01,2016-07,1015.0,628.0,557.0,-0.4999999999999997,-0.8660254037844388,1324.3333333333333,967.5,942.1428571428571,1579.3070866141732,1.2955665024630543,0.0,1,4,7.774519052838329,高
August,2016,Region XI,2063,9,8,2016-08-01,2016-08,2330.0,1015.0,628.0,-0.8660254037844385,-0.5000000000000004,1802.6666666666667,1192.8333333333333,1082.25,1822.1019607843136,-0.11459227467811162,0.0,1,3,6.225480947161671,高
September,2016,Region XI,1010,12,9,2016-09-01,2016-09,2063.0,2330.0,1015.0,-1.0,-1.8369701987210297e-16,1801.0,1267.1666666666667,1074.2222222222222,1415.2563600782778,-0.5104217159476491,0.0,0,1,5.75,中
October,2016,Region XI,1035,7,10,2016-10-01,2016-10,1010.0,2063.0,2330.0,-0.8660254037844386,0.5000000000000001,1369.3333333333333,1346.8333333333333,1070.3,1224.9423264907136,0.024752475247524774,0.0,0,2,5.500233422409195,中
November,2016,Region XI,749,9,11,2016-11-01,2016-11,1035.0,1010.0,2063.0,-0.5000000000000004,0.8660254037844384,931.3333333333334,1367.0,1041.090909090909,986.8549096238397,-0.2763285024154589,0.0,0,0,5.475480947161671,中
December,2016,Region XI,685,5,12,2016-12-01,2016-12,749.0,1035.0,1010.0,-2.4492935982947064e-16,1.0,823.0,1312.0,1011.4166666666666,835.8905982905983,-0.0854472630173565,0.0,0,0,5.75,中
January,2017,Region XI,847,10,1,2017-01-01,2017-01,685.0,749.0,1035.0,0.49999999999999994,0.8660254037844387,760.3333333333334,1064.8333333333333,1016.1666666666666,841.4459772921499,0.23649635036496353,0.07215189873417716,0,1,6.534129196260811,高
February,2017,Region XI,479,5,2,2017-02-01,2017-02,847.0,685.0,749.0,0.8660254037844386,0.5000000000000001,670.3333333333334,800.8333333333334,996.8333333333334,660.2119269974974,-0.43447461629279815,-0.3263009845288326,0,0,6.774519052838329,高
March,2017,Region XI,304,2,3,2017-03-01,2017-03,479.0,847.0,685.0,1.0,6.123233995736766e-17,543.3333333333334,683.1666666666666,975.1666666666666,482.10052797021393,-0.36534446764091855,-0.46099290780141844,0,0,6.9351111111111114,高
April,2017,Region XI,253,0,4,2017-04-01,2017-04,304.0,479.0,847.0,0.8660254037844387,-0.4999999999999998,345.3333333333333,552.8333333333334,949.8333333333334,367.54851606012056,-0.16776315789473684,-0.5457809694793536,0,0,5.49963016394944,中
May,2017,Region XI,233,1,5,2017-05-01,2017-05,253.0,304.0,479.0,0.49999999999999994,-0.8660254037844387,263.3333333333333,466.8333333333333,916.9166666666666,300.27374476428804,-0.07905138339920947,-0.6289808917197452,0,0,4.920296830616107,中
June,2017,Region XI,241,2,6,2017-06-01,2017-06,233.0,253.0,304.0,1.2246467991473532e-16,-1.0,242.33333333333334,392.8333333333333,852.4166666666666,270.6367593260167,0.03433476394849788,-0.7625615763546798,0,0,4.490112541726275,中
July,2017,Region XI,411,3,7,2017-07-01,2017-07,241.0,233.0,253.0,-0.4999999999999997,-0.8660254037844388,295.0,320.1666666666667,692.5,340.81851352408125,0.7053941908713692,-0.8236051502145922,0,0,4.909246577043032,中
August,2017,Region XI,316,3,8,2017-08-01,2017-08,411.0,241.0,233.0,-0.8660254037844385,-0.5000000000000004,322.6666666666667,293.0,546.9166666666666,328.4092449276399,-0.23114355231143557,-0.8468250121182743,0,0,4.767036502717226,中
September,2017,Region XI,153,109,9,2017-09-01,2017-09,316.0,411.0,241.0,-1.0,-1.8369701987210297e-16,293.3333333333333,267.8333333333333,475.5,240.70458064297708,-0.5158227848101266,-0.8485148514851485,0,0,3.6237777777777778,低
October,2017,Region XI,58,72,10,2017-10-01,2017-10,153.0,316.0,411.0,-0.8660254037844386,0.5000000000000001,175.66666666666666,235.33333333333334,394.0833333333333,149.3522685414001,-0.6209150326797386,-0.9439613526570049,0,0,1.9790365027172263,极低
November,2017,Region XI,94,0,11,2017-11-01,2017-11,58.0,153.0,316.0,-0.5000000000000004,0.8660254037844384,101.66666666666667,212.16666666666666,339.5,121.67613097144735,0.6206896551724137,-0.8744993324432577,0,0,1.7830594912229736,极低
December,2017,Region XI,278,2,12,2017-12-01,2017-12,94.0,58.0,153.0,-2.4492935982947064e-16,1.0,143.33333333333334,218.33333333333334,305.5833333333333,199.83807014453828,1.9574468085106385,-0.5941605839416058,0,0,2.7917777777777775,低
January,2018,Region XI,234,0,1,2018-01-01,2018-01,278.0,94.0,58.0,0.49999999999999994,0.8660254037844387,202.0,188.83333333333334,254.5,216.9190355813216,-0.15827338129496404,-0.7237308146399055,0,0,3.5668142804950045,低
February,2018,Region XI,205,1,2,2018-02-01,2018-02,234.0,278.0,94.0,0.8660254037844386,0.5000000000000001,239.0,170.33333333333334,231.66666666666666,210.95951770185707,-0.12393162393162394,-0.5720250521920668,0,0,3.9751857195049958,低
March,2018,Region XI,191,0,3,2018-03-01,2018-03,205.0,234.0,278.0,1.0,6.123233995736766e-17,210.0,176.66666666666666,222.25,200.97975877657353,-0.06829268292682922,-0.3717105263157895,0,0,4.18,中
April,2018,Region XI,223,1,4,2018-04-01,2018-04,191.0,205.0,234.0,0.8660254037844387,-0.4999999999999998,206.33333333333334,204.16666666666666,219.75,211.98987942930265,0.16753926701570676,-0.11857707509881421,0,0,4.525836097631814,中
May,2018,Region XI,228,1,5,2018-05-01,2018-05,223.0,191.0,205.0,0.49999999999999994,-0.8660254037844387,214.0,226.5,219.33333333333334,219.9949397295619,0.022421524663677195,-0.02145922746781115,0,0,4.598273910835339,中
June,2018,Region XI,477,4,6,2018-06-01,2018-06,228.0,223.0,191.0,1.2246467991473532e-16,-1.0,309.3333333333333,259.6666666666667,239.0,348.4974699844583,1.0921052631578947,0.9792531120331951,0,0,6.628364223144306,高
July,2018,Region XI,783,5,7,2018-07-01,2018-07,477.0,228.0,223.0,-0.4999999999999997,-0.8660254037844388,496.0,351.1666666666667,270.0,565.7487350933947,0.6415094339622642,0.9051094890510949,0,0,7.836471309185021,高
August,2018,Region XI,876,4,8,2018-08-01,2018-08,783.0,477.0,228.0,-0.8660254037844385,-0.5000000000000004,712.0,463.0,316.6666666666667,720.8743675828154,0.11877394636015315,1.7721518987341773,0,1,7.344254893521824,高
September,2018,Region XI,792,2,9,2018-09-01,2018-09,876.0,783.0,477.0,-1.0,-1.8369701987210297e-16,817.0,563.1666666666666,369.9166666666667,756.4371837955478,-0.09589041095890416,4.176470588235294,0,1,6.75,高
October,2018,Region XI,609,2,10,2018-10-01,2018-10,792.0,876.0,783.0,-0.8660254037844386,0.5000000000000001,759.0,627.5,415.8333333333333,682.7185918934829,-0.23106060606060608,9.5,0,0,6.475480947161671,高
November,2018,Region XI,742,1,11,2018-11-01,2018-11,609.0,792.0,876.0,-0.5000000000000004,0.8660254037844384,714.3333333333334,713.1666666666666,469.8333333333333,712.3592959476041,0.21839080459770122,6.8936170212765955,0,0,6.693871751759373,高
December,2018,Region XI,956,1,12,2018-12-01,2018-12,742.0,609.0,792.0,-2.4492935982947064e-16,1.0,769.0,793.0,526.3333333333334,834.1796479755748,0.28840970350404316,2.4388489208633093,0,1,7.038409703504043,高
January,2019,Region XI,627,0,1,2019-01-01,2019-01,956.0,742.0,609.0,0.49999999999999994,0.8660254037844387,775.0,767.0,559.0833333333334,730.5898239870337,-0.34414225941422594,1.6794871794871793,0,0,7.225480947161671,高
February,2019,Region XI,841,5,2,2019-02-01,2019-02,627.0,956.0,742.0,0.8660254037844386,0.5000000000000001,808.0,761.1666666666666,612.0833333333334,785.7949119937176,0.34130781499202545,3.102439024390244,0,1,8.115826867830354,极高
March,2019,Region XI,806,2,3,2019-03-01,2019-03,841.0,627.0,956.0,1.0,6.123233995736766e-17,758.0,763.5,663.3333333333334,795.8974559968772,-0.041617122473246115,3.2198952879581153,0,1,8.25,极高
April,2019,Region XI,339,1,4,2019-04-01,2019-04,806.0,841.0,627.0,0.8660254037844387,-0.4999999999999998,662.0,718.5,673.0,567.4487279982309,-0.5794044665012408,0.5201793721973094,0,0,8.044698425035639,极高
May,2019,Region XI,257,0,5,2019-05-01,2019-05,339.0,806.0,841.0,0.49999999999999994,-0.8660254037844387,467.3333333333333,637.6666666666666,675.4166666666666,412.22436399904484,-0.24188790560471973,0.1271929824561404,0,0,6.243489813072247,高
June,2019,Region XI,584,3,6,2019-06-01,2019-06,257.0,339.0,806.0,1.2246467991473532e-16,-1.0,393.3333333333333,575.6666666666666,684.3333333333334,498.1121819995419,1.272373540856031,0.22431865828092246,0,0,6.327429769392034,高
July,2019,Region XI,1115,10,7,2019-07-01,2019-07,584.0,257.0,339.0,-0.4999999999999997,-0.8660254037844388,652.0,657.0,712.0,806.5560909998061,0.9092465753424657,0.4240102171136655,0,2,8.10777584529446,极高
August,2019,Region XI,1284,9,8,2019-08-01,2019-08,1115.0,584.0,257.0,-0.8660254037844385,-0.5000000000000004,994.3333333333334,730.8333333333334,746.0,1045.2780454999165,0.1515695067264573,0.46575342465753433,1,3,6.842803878545663,高
September,2019,Region XI,1141,9,9,2019-09-01,2019-09,1284.0,1115.0,584.0,-1.0,-1.8369701987210297e-16,1180.0,786.6666666666666,775.0833333333334,1093.1390227499598,-0.11137071651090347,0.44065656565656575,0,2,6.190656565656566,高
October,2019,Region XI,534,4,10,2019-10-01,2019-10,1141.0,1284.0,1115.0,-0.8660254037844386,0.5000000000000001,986.3333333333334,819.1666666666666,768.8333333333334,813.569511374976,-0.5319894829097283,-0.12315270935960587,0,0,5.475480947161671,中
November,2019,Region XI,437,2,11,2019-11-01,2019-11,534.0,1141.0,1284.0,-0.5000000000000004,0.8660254037844384,704.0,849.1666666666666,743.4166666666666,625.2847556874866,-0.18164794007490637,-0.4110512129380054,0,0,5.475480947161671,中
December,2019,Region XI,501,1,12,2019-12-01,2019-12,437.0,534.0,1141.0,-2.4492935982947064e-16,1.0,490.6666666666667,835.3333333333334,705.5,563.1423778437431,0.14645308924485123,-0.4759414225941423,0,0,5.154008644800406,中
January,2016,Region XII,1231,9,1,2016-01-01,2016-01,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387,1231.0,1231.0,1231.0,1231.0,0.0,0.0,0,1,3.225480947161671,低
February,2016,Region XII,843,0,2,2016-02-01,2016-02,1231.0,0.0,0.0,0.8660254037844386,0.5000000000000001,1037.0,1037.0,1037.0,972.3333333333334,-0.3151909017059301,0.0,0,0,6.774519052838329,高
March,2016,Region XII,666,4,3,2016-03-01,2016-03,843.0,1231.0,0.0,1.0,6.123233995736766e-17,913.3333333333334,913.3333333333334,913.3333333333334,797.2857142857143,-0.2099644128113879,0.0,0,0,7.25,高
April,2016,Region XII,654,2,4,2016-04-01,2016-04,666.0,843.0,1231.0,0.8660254037844387,-0.4999999999999998,721.0,848.5,848.5,720.8666666666667,-0.018018018018018056,0.0,0,0,7.524519052838329,高
May,2016,Region XII,730,3,5,2016-05-01,2016-05,654.0,666.0,843.0,0.49999999999999994,-0.8660254037844387,683.3333333333334,824.8,824.8,725.5806451612904,0.11620795107033643,0.0,0,0,7.640727003908665,高
June,2016,Region XII,1260,5,6,2016-06-01,2016-06,730.0,654.0,666.0,1.2246467991473532e-16,-1.0,881.3333333333334,897.3333333333334,897.3333333333334,997.031746031746,0.726027397260274,0.0,0,1,7.976027397260274,高
July,2016,Region XII,3251,15,7,2016-07-01,2016-07,1260.0,730.0,654.0,-0.4999999999999997,-0.8660254037844388,1747.0,1234.0,1233.5714285714287,2132.8897637795276,1.5801587301587303,0.0,1,3,7.774519052838329,高
August,2016,Region XII,2582,11,8,2016-08-01,2016-08,3251.0,1260.0,730.0,-0.8660254037844385,-0.5000000000000004,2364.3333333333335,1523.8333333333333,1402.125,2358.3254901960786,-0.205782836050446,0.0,0,2,6.225480947161671,高
September,2016,Region XII,1083,1036,9,2016-09-01,2016-09,2582.0,3251.0,1260.0,-1.0,-1.8369701987210297e-16,2305.3333333333335,1593.3333333333333,1366.6666666666667,1719.4148727984345,-0.580557707203718,0.0,0,0,5.75,中
October,2016,Region XII,928,1270,10,2016-10-01,2016-10,1083.0,2582.0,3251.0,-0.8660254037844386,0.5000000000000001,1531.0,1639.0,1322.8,1323.3206256109481,-0.1431209602954755,0.0,0,0,5.475480947161671,中
November,2016,Region XII,1216,6,11,2016-11-01,2016-11,928.0,1083.0,2582.0,-0.5000000000000004,0.8660254037844384,1075.6666666666667,1720.0,1313.090909090909,1269.6340986809967,0.31034482758620685,0.0,0,1,5.785825774747877,中
December,2016,Region XII,1569,8,12,2016-12-01,2016-12,1216.0,928.0,1083.0,-2.4492935982947064e-16,1.0,1237.6666666666667,1771.5,1334.4166666666667,1419.353601953602,0.290296052631579,0.0,0,1,6.040296052631579,高
January,2017,Region XII,1512,8,1,2017-01-01,2017-01,1569.0,1216.0,928.0,0.49999999999999994,0.8660254037844387,1432.3333333333333,1481.6666666666667,1357.8333333333333,1465.6824563545354,-0.03632887189292544,0.22826969943135667,0,1,6.453750646593027,高
February,2017,Region XII,1012,10,2,2017-02-01,2017-02,1512.0,1569.0,1216.0,0.8660254037844386,0.5000000000000001,1364.3333333333333,1220.0,1371.9166666666667,1238.827382042361,-0.3306878306878307,0.20047449584816124,0,0,6.9749935486864905,高
March,2017,Region XII,968,3,3,2017-03-01,2017-03,1012.0,1512.0,1569.0,1.0,6.123233995736766e-17,1164.0,1200.8333333333333,1397.0833333333333,1103.409558397168,-0.04347826086956519,0.45345345345345356,0,0,7.703453453453454,高
April,2017,Region XII,1070,4,4,2017-04-01,2017-04,968.0,1012.0,1512.0,0.8660254037844387,-0.4999999999999998,1016.6666666666666,1224.5,1431.75,1086.7045242999923,0.10537190082644621,0.6360856269113151,0,0,8.26597658057609,极高
May,2017,Region XII,758,2,5,2017-05-01,2017-05,1070.0,968.0,1012.0,0.49999999999999994,-0.8660254037844387,932.0,1148.1666666666667,1434.0833333333333,922.3510082321795,-0.291588785046729,0.03835616438356171,0,0,7.56287521722189,高
June,2017,Region XII,806,2,6,2017-06-01,2017-06,758.0,1070.0,968.0,1.2246467991473532e-16,-1.0,878.0,1021.0,1396.25,864.1752821933067,0.0633245382585752,-0.36031746031746037,0,0,7.313324538258575,高
July,2017,Region XII,771,2,7,2017-07-01,2017-07,806.0,758.0,1070.0,-0.4999999999999997,-0.8660254037844388,778.3333333333334,897.5,1189.5833333333333,817.5875522376103,-0.043424317617866026,-0.7628422023992618,0,0,6.774519052838329,高
August,2017,Region XII,733,1,8,2017-08-01,2017-08,771.0,806.0,758.0,-0.8660254037844385,-0.5000000000000004,770.0,851.0,1035.5,775.2937357842786,-0.04928664072632949,-0.7161115414407436,0,0,6.225480947161671,高
September,2017,Region XII,694,10,9,2017-09-01,2017-09,733.0,771.0,806.0,-1.0,-1.8369701987210297e-16,732.6666666666666,805.3333333333334,1003.0833333333334,734.6468485101931,-0.05320600272851295,-0.3591874422899354,0,0,5.75,中
October,2017,Region XII,549,2,10,2017-10-01,2017-10,694.0,733.0,771.0,-0.8660254037844386,0.5000000000000001,658.6666666666666,718.5,971.5,641.8234021242623,-0.20893371757925072,-0.40840517241379315,0,0,5.475480947161671,中
November,2017,Region XII,349,0,11,2017-11-01,2017-11,549.0,694.0,733.0,-0.5000000000000004,0.8660254037844384,530.6666666666666,650.3333333333334,899.25,495.41168360849423,-0.3642987249544627,-0.7129934210526316,0,0,5.244369836050559,中
December,2017,Region XII,391,2,12,2017-12-01,2017-12,349.0,549.0,694.0,-2.4492935982947064e-16,1.0,429.6666666666667,581.1666666666666,801.0833333333334,443.2058386925363,0.12034383954154726,-0.7507966857871256,0,0,4.396566061763769,中
January,2018,Region XII,433,1,1,2018-01-01,2018-01,391.0,349.0,549.0,0.49999999999999994,0.8660254037844387,391.0,524.8333333333334,711.1666666666666,438.10291919418927,0.10741687979539649,-0.7136243386243386,0,0,4.9822311602904,中
February,2018,Region XII,378,1,2,2018-02-01,2018-02,433.0,391.0,349.0,0.8660254037844386,0.5000000000000001,400.6666666666667,465.6666666666667,658.3333333333334,408.051459149293,-0.12702078521939952,-0.6264822134387351,0,0,5.7080746083938845,中
March,2018,Region XII,477,2,3,2018-03-01,2018-03,378.0,433.0,391.0,1.0,6.123233995736766e-17,429.3333333333333,429.5,617.4166666666666,442.5257298314998,0.26190476190476186,-0.5072314049586777,0,0,6.2110158730158735,高
April,2018,Region XII,476,1,4,2018-04-01,2018-04,477.0,378.0,433.0,0.8660254037844387,-0.4999999999999998,443.6666666666667,417.3333333333333,567.9166666666666,459.2628649781006,-0.002096436058700246,-0.5551401869158878,0,0,6.865407941727218,高
May,2018,Region XII,490,2,5,2018-05-01,2018-05,476.0,477.0,378.0,0.49999999999999994,-0.8660254037844387,481.0,440.8333333333333,545.5833333333334,474.6314325176765,0.02941176470588225,-0.35356200527704484,0,0,7.013264150877545,高
June,2018,Region XII,850,8,6,2018-06-01,2018-06,490.0,476.0,477.0,1.2246467991473532e-16,-1.0,605.3333333333334,517.3333333333334,549.25,662.3157164336328,0.7346938775510203,0.05459057071960305,0,0,7.979284448270623,高
July,2018,Region XII,1195,5,7,2018-07-01,2018-07,850.0,490.0,476.0,-0.4999999999999997,-0.8660254037844388,845.0,644.3333333333334,584.5833333333334,928.6578583408417,0.40588235294117636,0.5499351491569391,0,1,7.730336554936445,高
August,2018,Region XII,927,5,8,2018-08-01,2018-08,1195.0,850.0,490.0,-0.8660254037844385,-0.5000000000000004,990.6666666666666,735.8333333333334,600.75,927.8289291702279,-0.22426778242677825,0.2646657571623465,0,0,6.490146704324017,高
September,2018,Region XII,1016,6,9,2018-09-01,2018-09,927.0,1195.0,850.0,-1.0,-1.8369701987210297e-16,1046.0,825.6666666666666,627.5833333333334,971.9144645902461,0.09600862998921245,0.4639769452449567,0,0,6.309985575234169,高
October,2018,Region XII,927,5,10,2018-10-01,2018-10,1016.0,927.0,1195.0,-0.8660254037844386,0.5000000000000001,956.6666666666666,900.8333333333334,659.0833333333334,949.4572322938159,-0.08759842519685035,0.6885245901639345,0,0,6.164005537325606,高
November,2018,Region XII,855,2,11,2018-11-01,2018-11,927.0,1016.0,927.0,-0.5000000000000004,0.8660254037844384,932.6666666666666,961.6666666666666,701.25,902.2286161455335,-0.07766990291262132,1.4498567335243555,0,0,6.475480947161671,高
December,2018,Region XII,1149,4,12,2018-12-01,2018-12,855.0,927.0,1016.0,-2.4492935982947064e-16,1.0,977.0,1011.5,764.4166666666666,1025.6143080745621,0.343859649122807,1.9386189258312019,0,0,7.093859649122807,高
January,2019,Region XII,978,2,1,2019-01-01,2019-01,1149.0,855.0,927.0,0.49999999999999994,0.8660254037844387,994.0,975.3333333333334,809.8333333333334,1001.8071540371079,-0.1488250652741514,1.2586605080831408,0,0,7.225480947161671,高
February,2019,Region XII,1588,3,2,2019-02-01,2019-02,978.0,1149.0,855.0,0.8660254037844386,0.5000000000000001,1238.3333333333333,1085.5,910.6666666666666,1294.9035770196201,0.6237218813905931,3.201058201058201,0,1,8.398240934228923,极高
March,2019,Region XII,1658,12,3,2019-03-01,2019-03,1588.0,978.0,1149.0,1.0,6.123233995736766e-17,1408.0,1192.5,1009.0833333333334,1476.4517885101404,0.044080604534004975,2.4758909853249476,0,1,8.294080604534004,极高
April,2019,Region XII,920,7,4,2019-04-01,2019-04,1658.0,1588.0,978.0,0.8660254037844387,-0.4999999999999998,1388.6666666666667,1191.3333333333333,1046.0833333333333,1198.2258942548171,-0.4451145958986731,0.9327731092436975,0,0,8.457292162082027,极高
May,2019,Region XII,1286,4,5,2019-05-01,2019-05,920.0,1658.0,1588.0,0.49999999999999994,-0.8660254037844387,1288.0,1263.1666666666667,1112.4166666666667,1242.1129471274285,0.3978260869565218,1.6244897959183673,0,1,8.922345139794851,极高
June,2019,Region XII,2689,15,6,2019-06-01,2019-06,1286.0,920.0,1658.0,1.2246467991473532e-16,-1.0,1631.6666666666667,1519.8333333333333,1265.6666666666667,1965.5564735638789,1.0909797822706064,2.163529411764706,0,2,9.25,极高
July,2019,Region XII,3114,15,7,2019-07-01,2019-07,2689.0,1286.0,920.0,-0.4999999999999997,-0.8660254037844388,2363.0,1875.8333333333333,1425.5833333333333,2539.7782367820046,0.15805132019338042,1.605857740585774,1,3,7.93257037303171,高
August,2019,Region XII,3579,4,8,2019-08-01,2019-08,3114.0,2689.0,1286.0,-0.8660254037844385,-0.5000000000000004,3127.3333333333335,2207.6666666666665,1646.5833333333333,3059.389118391032,0.14932562620423884,2.8608414239482203,1,4,7.37480657336591,高
September,2019,Region XII,2434,16,9,2019-09-01,2019-09,3579.0,3114.0,2689.0,-1.0,-1.8369701987210297e-16,3042.3333333333335,2337.0,1764.75,2746.6945591955073,-0.31992176585638443,1.3956692913385829,0,2,6.75,高
October,2019,Region XII,1159,7,10,2019-10-01,2019-10,2434.0,3579.0,3114.0,-0.8660254037844386,0.5000000000000001,2390.6666666666665,2376.8333333333335,1784.0833333333333,1952.8472795977423,-0.5238290879211175,0.2502696871628911,0,0,5.725750634324562,中
November,2019,Region XII,753,2,11,2019-11-01,2019-11,1159.0,2434.0,3579.0,-0.5000000000000004,0.8660254037844384,1448.6666666666667,2288.0,1775.5833333333333,1352.9236397988668,-0.3503019844693701,-0.11929824561403513,0,0,5.475480947161671,中
December,2019,Region XII,482,4,12,2019-12-01,2019-12,753.0,1159.0,2434.0,-2.4492935982947064e-16,1.0,798.0,1920.1666666666667,1720.0,917.4618198994319,-0.3598937583001328,-0.5805047867711053,0,0,5.75,中
